time,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
5871.269000000,0.323736,1.045020,0.037967,-1.271876,0.212904,2.493869,1.544761
5871.290000000,0.323440,1.044933,0.037912,-1.271737,0.103756,2.493840,1.678326
5871.302000000,0.323739,1.045020,0.037963,-1.271869,0.212898,2.493870,1.544757
5871.325000000,0.323506,1.044913,0.037845,-1.271772,0.093830,2.493876,1.705768
5871.335000000,0.323738,1.045020,0.037970,-1.271871,0.212897,2.493868,1.544760
5871.359000000,0.323509,1.044905,0.037839,-1.271772,0.083486,2.493883,1.735616
5871.365000000,0.323736,1.045012,0.037966,-1.271877,0.212899,2.493867,1.544761
5871.393000000,0.324080,1.045082,0.038097,-1.271997,0.103202,2.493847,1.706554
5871.397000000,0.323736,1.045019,0.037968,-1.271871,0.212904,2.493868,1.544767
5871.426000000,0.324501,1.045268,0.038316,-1.272058,0.132000,2.493810,1.655028
5871.428000000,0.323736,1.045022,0.037960,-1.271876,0.212904,2.493869,1.544760
5871.461000000,0.324367,1.045273,0.038378,-1.271990,0.149931,2.493759,1.618799
5871.461000000,0.323738,1.045015,0.037966,-1.271873,0.212898,2.493868,1.544771
5871.492000000,0.323733,1.045018,0.037973,-1.271876,0.212902,2.493868,1.544766
5871.495000000,0.324109,1.045191,0.038248,-1.271932,0.161145,2.493775,1.592493
5871.524000000,0.323736,1.045020,0.037968,-1.271869,0.212899,2.493869,1.544762
5871.529000000,0.323665,1.045075,0.038078,-1.271787,0.160350,2.493769,1.591587
5871.555000000,0.323736,1.045020,0.037969,-1.271874,0.212903,2.493867,1.544764
5871.563000000,0.323301,1.044952,0.037885,-1.271708,0.150313,2.493793,1.606019
5871.587000000,0.323738,1.045017,0.037965,-1.271876,0.212902,2.493869,1.544765
5871.597000000,0.323110,1.044887,0.037794,-1.271655,0.140216,2.493803,1.624170
5871.618000000,0.323738,1.045020,0.037963,-1.271880,0.212903,2.493871,1.544768
5871.631000000,0.323004,1.044849,0.037749,-1.271617,0.129781,2.493807,1.646079
5871.651000000,0.323742,1.045022,0.037965,-1.271871,0.212903,2.493870,1.544768
5871.665000000,0.322943,1.044827,0.037729,-1.271589,0.119178,2.493805,1.671202
5871.685000000,0.323730,1.045012,0.037967,-1.271871,0.212903,2.493869,1.544767
5871.701000000,0.322963,1.044798,0.037666,-1.271613,0.108629,2.493851,1.697475
5871.719000000,0.323740,1.045015,0.037963,-1.271873,0.212903,2.493868,1.544766
5871.734000000,0.323704,1.044981,0.037908,-1.271868,0.134925,2.493863,1.659746
5871.755000000,0.323736,1.045022,0.037966,-1.271871,0.212903,2.493869,1.544769
5871.770000000,0.323963,1.045092,0.038078,-1.271906,0.152710,2.493827,1.633086
